Q1;Q3;IC80I;IC80S;IC90I;IC90S;IC95I;IC95S;Casos semanais reportados até a última atualização;casos estimados;média móvel;tendência de longo prazo;tendência de curto prazo;Semana epidemiológica;Ano epidemiológico;População;CO_UF;DS_UF_SIGLA;Grupo Jurídico;escala
;;;;;;;;9,24905746323789e-01;9,24905746323789e-01;9,24905746323789e-01;;;36;2023;9514483;26;PE;0;incidência
;;;;;;;;9,45926331467511e-01;9,45926331467511e-01;9,14395453751927e-01;;;37;2023;9514483;26;PE;0;incidência
;;;;;;;;8,82864576036344e-01;8,82864576036344e-01;9,03885161180066e-01;;;38;2023;9514483;26;PE;0;incidência
;;;;;;;;8,93374868608205e-01;8,93374868608205e-01;9,77457209183095e-01;;;39;2023;9514483;26;PE;0;incidência
;;;;;;;;1,14562189033287e+00;1,14562189033287e+00;9,24905746323789e-01;;;40;2023;9514483;26;PE;0;incidência
;;;;;;;;7,35720480030286e-01;7,35720480030286e-01;8,82864576036344e-01;;;41;2023;9514483;26;PE;0;incidência
;;;;;;;;7,67251357745870e-01;7,67251357745870e-01;8,09292528033315e-01;;;42;2023;9514483;26;PE;0;incidência
;;;;;;;;9,24905746323789e-01;9,24905746323789e-01;8,51333698320760e-01;;;43;2023;9514483;26;PE;0;incidência
;;;;;;;;8,51333698320760e-01;8,51333698320760e-01;9,56436624039372e-01;;;44;2023;9514483;26;PE;0;incidência
;;;;;;;;1,10358072004543e+00;1,10358072004543e+00;8,82864576036344e-01;;;45;2023;9514483;26;PE;0;incidência
;;;;;;;;6,83169017170980e-01;6,83169017170980e-01;8,93374868608205e-01;;;46;2023;9514483;26;PE;0;incidência
;;;;;;;;8,82864576036344e-01;8,82864576036344e-01;7,98782235461454e-01;;;47;2023;9514483;26;PE;0;incidência
;;;;;;;;8,30313113177038e-01;8,30313113177038e-01;7,88271942889593e-01;;;48;2023;9514483;26;PE;0;incidência
;;;;;;;;6,51638139455397e-01;6,51638139455397e-01;7,67251357745870e-01;;;49;2023;9514483;26;PE;0;incidência
;;;;;;;;8,09292528033315e-01;8,09292528033315e-01;6,93679309742842e-01;;;50;2023;9514483;26;PE;0;incidência
;;;;;;;;6,30617554311674e-01;6,30617554311674e-01;7,46230772602148e-01;;;51;2023;9514483;26;PE;0;incidência
;;;;;;;;8,09292528033315e-01;8,09292528033315e-01;6,51638139455397e-01;;;52;2023;9514483;26;PE;0;incidência
;;;;;;;;5,24162364953498e-01;5,24162364953498e-01;6,49961332542337e-01;;;1;2024;9539029;26;PE;0;incidência
;;;;;;;;6,18511590645128e-01;6,18511590645128e-01;5,24162364953498e-01;;;2;2024;9539029;26;PE;0;incidência
;;;;;;;;4,29813139261868e-01;4,29813139261868e-01;5,03195870355358e-01;;;3;2024;9539029;26;PE;0;incidência
;;;;;;;;4,71746128458148e-01;4,71746128458148e-01;4,40296386560938e-01;;;4;2024;9539029;26;PE;0;incidência
;;;;;;;;4,08846644663728e-01;4,08846644663728e-01;4,82229375757218e-01;;;5;2024;9539029;26;PE;0;incidência
;;;;;;;;5,55612106850708e-01;5,55612106850708e-01;4,82229375757218e-01;;;6;2024;9539029;26;PE;0;incidência
;;;;;;;;4,71746128458148e-01;4,71746128458148e-01;5,66095354149778e-01;;;7;2024;9539029;26;PE;0;incidência
;;;;;;;;6,60444579841407e-01;6,60444579841407e-01;6,70927827140477e-01;;;8;2024;9539029;26;PE;0;incidência
;;;;;;;;8,70109525822807e-01;8,70109525822807e-01;8,59626278523737e-01;;;9;2024;9539029;26;PE;0;incidência
;;;;;;;;1,03784148260793e+00;1,03784148260793e+00;9,74941998813506e-01;;;10;2024;9539029;26;PE;0;incidência
;;;;;;;;1,02735823530886e+00;1,02735823530886e+00;9,85425246112576e-01;;;11;2024;9539029;26;PE;0;incidência
;;;;;;;;9,01559267720016e-01;9,01559267720016e-01;1,10074096640235e+00;;;12;2024;9539029;26;PE;0;incidência
;;;;;;;;1,36282214887909e+00;1,36282214887909e+00;1,36282214887909e+00;;;13;2024;9539029;26;PE;0;incidência
;;;;;;;;1,81360178273910e+00;1,81360178273910e+00;1,63538657865491e+00;;;14;2024;9539029;26;PE;0;incidência
;;;;;;;;1,74021905164561e+00;1,74021905164561e+00;1,89746776113166e+00;;;15;2024;9539029;26;PE;0;incidência
;;;;;;;;2,13858244901027e+00;2,13858244901027e+00;2,24341492200097e+00;;;16;2024;9539029;26;PE;0;incidência
;;;;;;;;2,84096001804796e+00;2,84096001804796e+00;2,61032857746842e+00;;;17;2024;9539029;26;PE;0;incidência
;;;;;;;;2,86192651264610e+00;2,86192651264610e+00;2,80951027615075e+00;;;18;2024;9539029;26;PE;0;incidência
;;;;;;;;2,72564429775819e+00;2,72564429775819e+00;2,73612754505726e+00;;;19;2024;9539029;26;PE;0;incidência
;;;;;;;;2,61032857746842e+00;2,61032857746842e+00;2,64177831936563e+00;;;20;2024;9539029;26;PE;0;incidência
;;;;;;;;2,58936208287028e+00;2,58936208287028e+00;2,58936208287028e+00;;;21;2024;9539029;26;PE;0;incidência
;;;;;;;;2,55791234097307e+00;2,55791234097307e+00;2,44259662068330e+00;;;22;2024;9539029;26;PE;0;incidência
;;;;;;;;2,19099868550562e+00;2,19099868550562e+00;2,24341492200097e+00;;;23;2024;9539029;26;PE;0;incidência
;;;;;;;;1,97085049222515e+00;1,97085049222515e+00;2,04423322331864e+00;;;24;2024;9539029;26;PE;0;incidência
;;;;;;;;1,97085049222515e+00;1,97085049222515e+00;1,98133373952422e+00;;;25;2024;9539029;26;PE;0;incidência
;;;;;;;;2,01278348142143e+00;2,01278348142143e+00;1,90795100843073e+00;;;26;2024;9539029;26;PE;0;incidência
;;;;;;;;1,75070229894468e+00;1,75070229894468e+00;1,59345358945863e+00;;;27;2024;9539029;26;PE;0;incidência
;;;;;;;;1,01687498800979e+00;1,01687498800979e+00;1,28943941778560e+00;;;28;2024;9539029;26;PE;0;incidência
;;;;;;;;1,11122421370142e+00;1,11122421370142e+00;9,74941998813506e-01;;;29;2024;9539029;26;PE;0;incidência
;;;;;;;;7,86243547430247e-01;7,86243547430247e-01;8,70109525822807e-01;;;30;2024;9539029;26;PE;0;incidência
;;;;;;;;7,02377569037687e-01;7,02377569037687e-01;7,65277052832107e-01;;;31;2024;9539029;26;PE;0;incidência
;;;;;;;;7,96726794729317e-01;7,96726794729317e-01;7,65277052832107e-01;;;32;2024;9539029;26;PE;0;incidência
;;;;;;;;7,86243547430247e-01;7,86243547430247e-01;8,70109525822807e-01;;;33;2024;9539029;26;PE;0;incidência
;;;;;;;;1,02735823530886e+00;1,02735823530886e+00;9,01559267720016e-01;;;34;2024;9539029;26;PE;0;incidência
;;;;;;;;8,91076020420946e-01;8,91076020420946e-01;9,12042515019086e-01;;;35;2024;9539029;26;PE;0;incidência
;;;;;;;;8,28176536626527e-01;8,28176536626527e-01;9,01559267720016e-01;;;36;2024;9539029;26;PE;0;incidência
;;;;;;;;9,85425246112576e-01;9,85425246112576e-01;9,64458751514436e-01;;;37;2024;9539029;26;PE;0;incidência
;;;;;;;;1,07977447180421e+00;1,07977447180421e+00;1,02735823530886e+00;;;38;2024;9539029;26;PE;0;incidência
;;;;;;;;1,01687498800979e+00;1,01687498800979e+00;1,02735823530886e+00;;;39;2024;9539029;26;PE;0;incidência
;;;;;;;;9,74941998813506e-01;9,74941998813506e-01;9,64458751514436e-01;;;40;2024;9539029;26;PE;0;incidência
;;;;;;;;8,91076020420946e-01;8,91076020420946e-01;9,43492256916296e-01;;;41;2024;9539029;26;PE;0;incidência
;;;;;;;;9,64458751514436e-01;9,64458751514436e-01;9,43492256916296e-01;;;42;2024;9539029;26;PE;0;incidência
;;;;;;;;9,64458751514436e-01;9,64458751514436e-01;9,33009009617226e-01;;;43;2024;9539029;26;PE;0;incidência
;;;;;;;;8,59626278523737e-01;8,59626278523737e-01;9,53975504215366e-01;;;44;2024;9539029;26;PE;0;incidência
;;;;;;;;1,04832472990700e+00;1,04832472990700e+00;8,70109525822807e-01;;;45;2024;9539029;26;PE;0;incidência
;;;;;;;;7,02377569037687e-01;7,02377569037687e-01;8,91076020420946e-01;;;46;2024;9539029;26;PE;0;incidência
;;;;;;;;9,22525762318156e-01;9,22525762318156e-01;8,07210042028387e-01;;;47;2024;9539029;26;PE;0;incidência
;;;;;;;;7,86243547430247e-01;7,86243547430247e-01;7,44310558233967e-01;;;48;2024;9539029;26;PE;0;incidência
;;;;;;;;5,34645612252568e-01;5,34645612252568e-01;6,18511590645128e-01;;;49;2024;9539029;26;PE;0;incidência
;;;;;;;;5,24162364953498e-01;5,24162364953498e-01;5,45128859551638e-01;;;50;2024;9539029;26;PE;0;incidência
;;;;;;;;5,66095354149778e-01;5,66095354149778e-01;5,45128859551638e-01;;;51;2024;9539029;26;PE;0;incidência
;;;;;;;;5,34645612252568e-01;5,34645612252568e-01;5,76578601448848e-01;;;52;2024;9539029;26;PE;0;incidência
;;;;;;;;6,17025275133139e-01;6,17025275133139e-01;5,96109164111677e-01;;;1;2025;9562007;26;PE;0;incidência
;;;;;;;;6,37941386154601e-01;6,37941386154601e-01;5,85651108600945e-01;;;2;2025;9562007;26;PE;0;incidência
;;;;;;;;4,91528609004365e-01;4,91528609004365e-01;5,33360831047290e-01;;;3;2025;9562007;26;PE;0;incidência
;;;;;;;;4,70612497982903e-01;4,70612497982903e-01;4,18322220429247e-01;;;4;2025;9562007;26;PE;0;incidência
;;;;;;;;3,03283609811204e-01;3,03283609811204e-01;3,76489998386322e-01;;;5;2025;9562007;26;PE;0;incidência
;;;;;;;;3,66031942875591e-01;3,66031942875591e-01;4,07864164918516e-01;;;6;2025;9562007;26;PE;0;incidência
;;;;;;;;5,43818886558021e-01;5,43818886558021e-01;5,75193053090214e-01;;;7;2025;9562007;26;PE;0;incidência
;;;;;;;;8,05270274326300e-01;8,05270274326300e-01;7,52979996772644e-01;;;8;2025;9562007;26;PE;0;incidência
;;;;;;;;8,99392773922880e-01;8,99392773922880e-01;8,47102496369225e-01;;;9;2025;9562007;26;PE;0;incidência
;;;;;;;;8,36644440858493e-01;8,36644440858493e-01;8,26186385347762e-01;;;10;2025;9562007;26;PE;0;incidência
;;;;;;;;7,52979996772644e-01;7,52979996772644e-01;9,72599162497999e-01;;;11;2025;9562007;26;PE;0;incidência
;;;;;;;;1,31771499435213e+00;1,31771499435213e+00;1,10855388413750e+00;;;12;2025;9562007;26;PE;0;incidência
;;;;;;;;1,24450860577701e+00;1,24450860577701e+00;1,39092138292725e+00;;;13;2025;9562007;26;PE;0;incidência
;;;;;;;;1,61054054865260e+00;1,61054054865260e+00;1,51641804905602e+00;;;14;2025;9562007;26;PE;0;incidência
;;;;;;;;1,70466304824918e+00;1,70466304824918e+00;1,58962443763114e+00;;;15;2025;9562007;26;PE;0;incidência
;;;;;;;;1,46412777150236e+00;1,46412777150236e+00;1,53733416007748e+00;;;16;2025;9562007;26;PE;0;incidência
;;;;;;;;1,43275360497017e+00;1,43275360497017e+00;1,50595999354529e+00;;;17;2025;9562007;26;PE;0;incidência
;;;;;;;;1,62099860416333e+00;1,62099860416333e+00;1,68374693722772e+00;;;18;2025;9562007;26;PE;0;incidência
;;;;;;;;1,98703054703892e+00;1,98703054703892e+00;1,86153388091015e+00;;;19;2025;9562007;26;PE;0;incidência
;;;;;;;;1,97657249152819e+00;1,97657249152819e+00;2,09161110214623e+00;;;20;2025;9562007;26;PE;0;incidência
;;;;;;;;2,31123026787159e+00;2,31123026787159e+00;2,31123026787159e+00;;;21;2025;9562007;26;PE;0;incidência
;;;;;;;;2,63542998870425e+00;2,63542998870425e+00;2,53084943359694e+00;;;22;2025;9562007;26;PE;0;incidência
;;;;;;;;2,64588804421499e+00;2,64588804421499e+00;2,50993332257548e+00;;;23;2025;9562007;26;PE;0;incidência
;;;;;;;;2,23802387929647e+00;2,23802387929647e+00;2,25893999031793e+00;;;24;2025;9562007;26;PE;0;incidência
;;;;;;;;1,90336610295307e+00;1,90336610295307e+00;2,07069499112477e+00;;;25;2025;9562007;26;PE;0;incidência
;;;;;;;;2,07069499112477e+00;2,07069499112477e+00;1,93474026948527e+00;;;26;2025;9562007;26;PE;0;incidência
;;;;;;;;1,81970165886722e+00;1,81970165886722e+00;1,86153388091015e+00;;;27;2025;9562007;26;PE;0;incidência
;;;;;;;;1,68374693722772e+00;1,68374693722772e+00;1,70466304824918e+00;;;28;2025;9562007;26;PE;0;incidência
;;;;;;;;1,62099860416333e+00;1,62099860416333e+00;1,57916638212041e+00;;;29;2025;9562007;26;PE;0;incidência
;;;;;;;;1,42229554945944e+00;1,42229554945944e+00;1,35954721639505e+00;;;30;2025;9562007;26;PE;0;incidência
;;;;;;;;1,04580555107312e+00;1,04580555107312e+00;1,11901193964823e+00;;;31;2025;9562007;26;PE;0;incidência
;;;;;;;;8,78476662901418e-01;8,78476662901418e-01;1,03534749556239e+00;;;32;2025;9562007;26;PE;0;incidência
;;;;;;;;1,17130221720189e+00;1,17130221720189e+00;1,06672166209458e+00;;;33;2025;9562007;26;PE;0;incidência
;;;;;;;;1,13992805066970e+00;1,13992805066970e+00;1,15038610618043e+00;;;34;2025;9562007;26;PE;0;incidência
;;;;;;;;1,12946999515897e+00;1,12946999515897e+00;1,05626360658385e+00;;;35;2025;9562007;26;PE;0;incidência
;;;;;;;;9,09850829433612e-01;9,09850829433612e-01;1,02488944005165e+00;;;36;2025;9562007;26;PE;0;incidência
;;;;;;;;1,04580555107312e+00;1,04580555107312e+00;9,30766940455074e-01;;;37;2025;9562007;26;PE;0;incidência
;;;;;;;;8,47102496369225e-01;8,47102496369225e-01;8,68018607390687e-01;;;38;2025;9562007;26;PE;0;incidência
;;;;;;;;7,00689719218988e-01;7,00689719218988e-01;7,94812218815569e-01;;;39;2025;9562007;26;PE;0;incidência
;;;;;;;;8,36644440858493e-01;8,36644440858493e-01;8,05270274326300e-01;;;40;2025;9562007;26;PE;0;incidência
;;;;;;;;8,68018607390687e-01;8,68018607390687e-01;8,47102496369225e-01;;;41;2025;9562007;26;PE;0;incidência
;;;;;;;;8,47102496369225e-01;8,47102496369225e-01;8,05270274326300e-01;;;42;2025;9562007;26;PE;0;incidência
;;;;;;;;7,00689719218988e-01;7,00689719218988e-01;7,73896107794106e-01;;;43;2025;9562007;26;PE;0;incidência
;;;;;;;;7,63438052283375e-01;7,63438052283375e-01;6,79773608197526e-01;-1,0;;44;2025;9562007;26;PE;0;incidência
;;;;;;;;5,75193053090214e-01;5,75193053090214e-01;6,27483330643870e-01;-1,0;;45;2025;9562007;26;PE;0;incidência
;;;;;;;;5,54276942068752e-01;5,54276942068752e-01;6,17025275133139e-01;-1,0;;46;2025;9562007;26;PE;0;incidência
;;;;;;;;7,21605830240451e-01;7,21605830240451e-01;6,17025275133139e-01;-1,0;;47;2025;9562007;26;PE;0;incidência
5,64734997579483e-01;5,64734997579483e-01;5,64734997579483e-01;0,564734997579483;5,64734997579483e-01;0,575193053090214;5,64734997579483e-01;0,575193053090214;5,64734997579483e-01;5,64734997579483e-01;6,17025275133139e-01;-1,0;;48;2025;9562007;26;PE;0;incidência
5,75193053090214e-01;5,75193053090214e-01;5,75193053090214e-01;0,585651108600945;5,75193053090214e-01;0,585651108600945;5,75193053090214e-01;0,585651108600945;5,75193053090214e-01;5,75193053090214e-01;5,64734997579483e-01;-1,0;;49;2025;9562007;26;PE;0;incidência
5,64734997579483e-01;5,64734997579483e-01;5,64734997579483e-01;0,575193053090214;5,64734997579483e-01;0,575193053090214;5,64734997579483e-01;0,585651108600945;5,64734997579483e-01;5,64734997579483e-01;5,64734997579483e-01;-1,0;;50;2025;9562007;26;PE;0;incidência
5,43818886558021e-01;5,54276942068752e-01;5,43818886558021e-01;0,554276942068752;5,43818886558021e-01;0,564734997579483;5,43818886558021e-01;0,564734997579483;5,43818886558021e-01;5,43818886558021e-01;4,49696386961440e-01;-1,0;;51;2025;9562007;26;PE;0;incidência
2,50993332257548e-01;2,61451387768279e-01;2,50993332257548e-01;0,261451387768279;2,50993332257548e-01;0,271909443279010;2,50993332257548e-01;0,271909443279010;2,50993332257548e-01;2,50993332257548e-01;4,18322220429247e-01;-1,0;-1,0;52;2025;9562007;26;PE;0;incidência
4,49696386961440e-01;4,60154442472171e-01;4,49696386961440e-01;0,470612497982903;4,49696386961440e-01;0,470612497982903;4,49696386961440e-01;0,481070553493634;4,49696386961440e-01;4,49696386961440e-01;3,86948053897053e-01;-1,0;-1,0;53;2025;9562007;26;PE;0;incidência
4,48703018706951e-01;4,59137972630368e-01;4,48703018706951e-01;0,469572926553786;4,48703018706951e-01;0,480007880477203;4,48703018706951e-01;0,480007880477203;4,48703018706951e-01;4,59137972630368e-01;4,17398156936698e-01;-1,0;1,0;1;2026;9583176;26;PE;0;incidência
3,44353479472776e-01;3,54788433396193e-01;3,33918525549359e-01;0,365223387319611;3,33918525549359e-01;0,375658341243028;3,33918525549359e-01;0,375658341243028;3,33918525549359e-01;3,44353479472776e-01;4,06963203013281e-01;-1,0;-1,0;2;2026;9583176;26;PE;0;incidência
4,06963203013281e-01;4,27833110860116e-01;3,96528249089863e-01;0,438268064783533;3,96528249089863e-01;0,438268064783533;3,96528249089863e-01;0,448703018706951;3,96528249089863e-01;4,17398156936698e-01;3,86093295166446e-01;-1,0;-1,0;3;2026;9583176;26;PE;0;incidência
3,75658341243028e-01;3,96528249089863e-01;3,65223387319611e-01;0,406963203013281;3,65223387319611e-01;0,417398156936698;3,54788433396193e-01;0,427833110860116;3,54788433396193e-01;3,86093295166446e-01;3,86093295166446e-01;1,0;1,0;4;2026;9583176;26;PE;0;incidência
3,44353479472776e-01;3,75658341243028e-01;3,33918525549359e-01;0,386093295166446;3,23483571625941e-01;0,396528249089863;3,23483571625941e-01;0,406963203013281;3,13048617702524e-01;3,54788433396193e-01;4,27833110860116e-01;-1,0;-1,0;5;2026;9583176;26;PE;0;incidência
5,21747696170873e-01;5,73922465787960e-01;5,00877788324038e-01;0,594792373634795;4,90442834400620e-01;0,605227327558212;4,90442834400620e-01;0,626097235405047;4,48703018706951e-01;5,42617604017708e-01;4,48703018706951e-01;1,0;1,0;6;2026;9583176;26;PE;0;incidência
3,96528249089863e-01;5,00877788324038e-01;3,54788433396193e-01;0,553052557941125;3,33918525549359e-01;0,584357419711378;3,23483571625941e-01;0,615662281481630;1,46089354927844e-01;4,48703018706951e-01;;1,0;0,5;7;2026;9583176;26;PE;0;incidência
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;;;;1;2020;3214823;27;AL;0;incidência
;;;;;;;;6,22118231703581e-02;6,22118231703581e-02;3,11059115851790e-02;;;2;2020;3214823;27;AL;0;incidência
;;;;;;;;6,22118231703581e-02;6,22118231703581e-02;3,11059115851790e-02;;;3;2020;3214823;27;AL;0;incidência
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;3,11059115851790e-02;;;4;2020;3214823;27;AL;0;incidência
;;;;;;;;6,22118231703581e-02;6,22118231703581e-02;3,11059115851790e-02;;;5;2020;3214823;27;AL;0;incidência
;;;;;;;;6,22118231703581e-02;6,22118231703581e-02;9,33177347555371e-02;;;6;2020;3214823;27;AL;0;incidência
;;;;;;;;1,24423646340716e-01;1,24423646340716e-01;9,33177347555371e-02;;;7;2020;3214823;27;AL;0;incidência
;;;;;;;;9,33177347555371e-02;9,33177347555371e-02;9,33177347555371e-02;;;8;2020;3214823;27;AL;0;incidência
;;;;;;;;9,33177347555371e-02;9,33177347555371e-02;1,24423646340716e-01;;;9;2020;3214823;27;AL;0;incidência
;;;;;;;;2,17741381096253e-01;2,17741381096253e-01;2,17741381096253e-01;;;10;2020;3214823;27;AL;0;incidência
;;;;;;;;3,73270939022148e-01;3,73270939022148e-01;5,59906408533222e-01;;;11;2020;3214823;27;AL;0;incidência
;;;;;;;;1,05760099389609e+00;1,05760099389609e+00;7,77647789629476e-01;;;12;2020;3214823;27;AL;0;incidência
;;;;;;;;8,70965524385013e-01;8,70965524385013e-01;1,05760099389609e+00;;;13;2020;3214823;27;AL;0;incidência
;;;;;;;;1,24423646340716e+00;1,24423646340716e+00;1,52418966767377e+00;;;14;2020;3214823;27;AL;0;incidência
;;;;;;;;2,48847292681432e+00;2,48847292681432e+00;2,73732021949575e+00;;;15;2020;3214823;27;AL;0;incidência
;;;;;;;;4,47925126826578e+00;4,47925126826578e+00;4,57256900302132e+00;;;16;2020;3214823;27;AL;0;incidência
;;;;;;;;6,78108872556903e+00;6,78108872556903e+00;7,18546557617636e+00;;;17;2020;3214823;27;AL;0;incidência
;;;;;;;;1,02649508231091e+01;1,02649508231091e+01;1,03582685578646e+01;;;18;2020;3214823;27;AL;0;incidência
;;;;;;;;1,39976602133306e+01;1,39976602133306e+01;1,36243892743084e+01;;;19;2020;3214823;27;AL;0;incidência
;;;;;;;;1,65794508749004e+01;1,65794508749004e+01;1,53352144114933e+01;;;20;2020;3214823;27;AL;0;incidência
;;;;;;;;1,54596380578340e+01;1,54596380578340e+01;1,51796848535674e+01;;;21;2020;3214823;27;AL;0;incidência
;;;;;;;;1,34999656279677e+01;1,34999656279677e+01;1,44331429755231e+01;;;22;2020;3214823;27;AL;0;incidência
;;;;;;;;1,43709311523527e+01;1,43709311523527e+01;1,35621774511381e+01;;;23;2020;3214823;27;AL;0;incidência
;;;;;;;;1,28156355730938e+01;1,28156355730938e+01;1,31266946889456e+01;;;24;2020;3214823;27;AL;0;incidência
;;;;;;;;1,22246232529754e+01;1,22246232529754e+01;1,11359163474941e+01;;;25;2020;3214823;27;AL;0;incidência
;;;;;;;;8,33638430482798e+00;8,33638430482798e+00;1,03271626462794e+01;;;26;2020;3214823;27;AL;0;incidência
;;;;;;;;1,03893744694498e+01;1,03893744694498e+01;9,05182027128710e+00;;;27;2020;3214823;27;AL;0;incidência
;;;;;;;;8,46080795116869e+00;8,46080795116869e+00;8,64744342067977e+00;;;28;2020;3214823;27;AL;0;incidência
;;;;;;;;7,06104192983564e+00;7,06104192983564e+00;7,43431286885779e+00;;;29;2020;3214823;27;AL;0;incidência
;;;;;;;;6,74998281398385e+00;6,74998281398385e+00;6,50113552130242e+00;;;30;2020;3214823;27;AL;0;incidência
;;;;;;;;5,66127590850258e+00;5,66127590850258e+00;5,84791137801366e+00;;;31;2020;3214823;27;AL;0;incidência
;;;;;;;;5,16358132313972e+00;5,16358132313972e+00;5,16358132313972e+00;;;32;2020;3214823;27;AL;0;incidência
;;;;;;;;4,63478082619168e+00;4,63478082619168e+00;4,63478082619168e+00;;;33;2020;3214823;27;AL;0;incidência
;;;;;;;;4,10598032924363e+00;4,10598032924363e+00;4,10598032924363e+00;;;34;2020;3214823;27;AL;0;incidência
;;;;;;;;3,57717983229559e+00;3,57717983229559e+00;3,73270939022148e+00;;;35;2020;3214823;27;AL;0;incidência
;;;;;;;;3,51496800912523e+00;3,51496800912523e+00;3,32833253961416e+00;;;36;2020;3214823;27;AL;0;incidência
;;;;;;;;2,89284977742165e+00;2,89284977742165e+00;3,26612071644380e+00;;;37;2020;3214823;27;AL;0;incidência
;;;;;;;;3,35943845119934e+00;3,35943845119934e+00;2,95506160059201e+00;;;38;2020;3214823;27;AL;0;incidência
;;;;;;;;2,64400248474022e+00;2,64400248474022e+00;2,79953204266611e+00;;;39;2020;3214823;27;AL;0;incidência
;;;;;;;;2,39515519205879e+00;2,39515519205879e+00;2,45736701522914e+00;;;40;2020;3214823;27;AL;0;incidência
;;;;;;;;2,33294336888843e+00;2,33294336888843e+00;2,45736701522914e+00;;;41;2020;3214823;27;AL;0;incidência
;;;;;;;;2,64400248474022e+00;2,64400248474022e+00;2,64400248474022e+00;;;42;2020;3214823;27;AL;0;incidência
;;;;;;;;2,95506160059201e+00;2,95506160059201e+00;2,45736701522914e+00;;;43;2020;3214823;27;AL;0;incidência
;;;;;;;;1,77303696035520e+00;1,77303696035520e+00;2,48847292681432e+00;;;44;2020;3214823;27;AL;0;incidência
;;;;;;;;2,70621430791058e+00;2,70621430791058e+00;2,55068474998468e+00;;;45;2020;3214823;27;AL;0;incidência
;;;;;;;;3,20390889327344e+00;3,20390889327344e+00;3,39054436278451e+00;;;46;2020;3214823;27;AL;0;incidência
;;;;;;;;4,29261579875471e+00;4,29261579875471e+00;3,91934485973256e+00;;;47;2020;3214823;27;AL;0;incidência
;;;;;;;;4,23040397558435e+00;4,23040397558435e+00;4,88362811887311e+00;;;48;2020;3214823;27;AL;0;incidência
;;;;;;;;6,15897049386545e+00;6,15897049386545e+00;5,16358132313972e+00;;;49;2020;3214823;27;AL;0;incidência
;;;;;;;;5,10136949996936e+00;5,10136949996936e+00;5,66127590850258e+00;;;50;2020;3214823;27;AL;0;incidência
;;;;;;;;5,69238182008776e+00;5,69238182008776e+00;5,66127590850258e+00;;;51;2020;3214823;27;AL;0;incidência
;;;;;;;;6,22118231703581e+00;6,22118231703581e+00;6,25228822862098e+00;;;52;2020;3214823;27;AL;0;incidência
;;;;;;;;6,84330054873939e+00;6,84330054873939e+00;7,09214784142082e+00;;;53;2020;3214823;27;AL;0;incidência
;;;;;;;;8,23539173583101e+00;8,23539173583101e+00;7,58277578695383e+00;;;1;2021;3217819;27;AL;0;incidência
;;;;;;;;7,64492968684690e+00;7,64492968684690e+00;7,52062188706077e+00;;;2;2021;3217819;27;AL;0;incidência
;;;;;;;;6,68154423850440e+00;6,68154423850440e+00;7,14769848770238e+00;;;3;2021;3217819;27;AL;0;incidência
;;;;;;;;7,08554458780932e+00;7,08554458780932e+00;7,73816053668649e+00;;;4;2021;3217819;27;AL;0;incidência
;;;;;;;;9,41631583379923e+00;9,41631583379923e+00;8,73262293497552e+00;;;5;2021;3217819;27;AL;0;incidência
;;;;;;;;9,72708533326455e+00;9,72708533326455e+00;1,06904707816070e+01;;;6;2021;3217819;27;AL;0;incidência
;;;;;;;;1,29280111777574e+01;1,29280111777574e+01;1,15917023300565e+01;;;7;2021;3217819;27;AL;0;incidência
;;;;;;;;1,21200104791475e+01;1,21200104791475e+01;1,46993973247097e+01;;;8;2021;3217819;27;AL;0;incidência
;;;;;;;;1,90501703172242e+01;1,90501703172242e+01;1,64397065217155e+01;;;9;2021;3217819;27;AL;0;incidência
;;;;;;;;1,81800157187213e+01;1,81800157187213e+01;1,78692462192560e+01;;;10;2021;3217819;27;AL;0;incidência
;;;;;;;;1,63775526218224e+01;1,63775526218224e+01;1,60046292224640e+01;;;11;2021;3217819;27;AL;0;incidência
;;;;;;;;1,34252423769019e+01;1,34252423769019e+01;1,52587824237473e+01;;;12;2021;3217819;27;AL;0;incidência
;;;;;;;;1,59735522725175e+01;1,59735522725175e+01;1,50412437741215e+01;;;13;2021;3217819;27;AL;0;incidência
;;;;;;;;1,57249366729452e+01;1,57249366729452e+01;1,50412437741215e+01;;;14;2021;3217819;27;AL;0;incidência
;;;;;;;;1,34252423769019e+01;1,34252423769019e+01;1,43575508752978e+01;;;15;2021;3217819;27;AL;0;incidência
;;;;;;;;1,39224735760464e+01;1,39224735760464e+01;1,39535505259929e+01;;;16;2021;3217819;27;AL;0;incidência
;;;;;;;;1,44818586750840e+01;1,44818586750840e+01;1,44818586750840e+01;;;17;2021;3217819;27;AL;0;incidência
;;;;;;;;1,50412437741215e+01;1,50412437741215e+01;1,56317058231056e+01;;;18;2021;3217819;27;AL;0;incidência
;;;;;;;;1,74030919700580e+01;1,74030919700580e+01;1,73098611202184e+01;;;19;2021;3217819;27;AL;0;incidência
;;;;;;;;1,94852476164756e+01;1,94852476164756e+01;1,88015547176519e+01;;;20;2021;3217819;27;AL;0;incidência
;;;;;;;;1,94852476164756e+01;1,94852476164756e+01;1,89258625174381e+01;;;21;2021;3217819;27;AL;0;incidência
;;;;;;;;1,78381692693094e+01;1,78381692693094e+01;1,73098611202184e+01;;;22;2021;3217819;27;AL;0;incidência
